Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
11462,4935592833,egar15 (3/5),0,269.25,C Steven Adams F Lauri Markkanen G Derrick White PF Karl-Anthony Towns PG Amen Thompson SF Tari Eason SG Reed Sheppard UTIL Ryan Rollins,,,
11462,4935594118,yslwwo7,0,269.25,C Jusuf Nurkic F Ronald Holland II G Kyshawn George PF Tari Eason PG Cade Cunningham SF Justin Champagnie SG Quenton Jackson UTIL Nikola Jokic,,,
11462,4935596619,EJM87,0,269.25,C Jusuf Nurkic F Jaden McDaniels G Quenton Jackson PF Tari Eason PG Amen Thompson SF Jaylen Brown SG Payton Pritchard UTIL Derrick White,,,
11462,4935609456,dannyc45 (88/150),0,269.25,C Jusuf Nurkic F Tari Eason G Ryan Rollins PF Julius Randle PG Quenton Jackson SF Jaylen Brown SG Jaylen Clark UTIL Cade Cunningham,,,
11462,4935634873,LimLegendaryTeam,0,269.25,C Daniel Gafford F Naz Reid G Ja Morant PF Kyle Filipowski PG Russell Westbrook SF Jarace Walker SG Duncan Robinson UTIL Jalen Brunson,,,
11462,4935640115,JHatt (1/3),0,269.25,C Jusuf Nurkic F Jaylen Brown G Miles McBride PF Karl-Anthony Towns PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Alperen Sengun,,,
11462,4935641840,idlove2win (78/150),0,269.25,C Jusuf Nurkic F Karl-Anthony Towns G Cooper Flagg PF Julius Randle PG Ryan Rollins SF Tari Eason SG Quenton Jackson UTIL Ausar Thompson,,,
11462,4935641869,idlove2win (107/150),0,269.25,C Jusuf Nurkic F Karl-Anthony Towns G Jalen Brunson PF Julius Randle PG Quenton Jackson SF Justin Champagnie SG Cam Thomas UTIL Tari Eason,,,
11462,4935653170,pbcrunch1,0,269.25,C Rudy Gobert F Tyrese Martin G Ryan Rollins PF Karl-Anthony Towns PG Cade Cunningham SF Ausar Thompson SG Quenton Jackson UTIL Jusuf Nurkic,,,
11462,4935675702,danny96587,0,269.25,C Jalen Duren F Giannis Antetokounmpo G Ryan Rollins PF Noah Clowney PG Russell Westbrook SF Johnny Furphy SG Tyrese Martin UTIL Kevin Durant,,,
11462,4935722138,WoRLDwAr3oNyoASS (7/15),0,269.25,C Rudy Gobert F Josh Minott G Tyrese Martin PF Karl-Anthony Towns PG Quenton Jackson SF Terance Mann SG Cole Anthony UTIL Nikola Jokic,,,
11462,4935724862,jediorder (37/41),0,269.25,C Isaiah Jackson F Jarace Walker G Jalen Brunson PF Pascal Siakam PG Quenton Jackson SF Aaron Nesmith SG Cam Thomas UTIL Terance Mann,,,
11462,4935733394,phillc11 (3/3),0,269.25,C Jusuf Nurkic F Ausar Thompson G Ryan Rollins PF Karl-Anthony Towns PG Amen Thompson SF Ziaire Williams SG Quenton Jackson UTIL Domantas Sabonis,,,
11462,4935754471,nattybump77,0,269.25,C Nic Claxton F Terance Mann G Quenton Jackson PF Karl-Anthony Towns PG Jalen Brunson SF Jarace Walker SG Cam Thomas UTIL Ryan Rollins,,,
11462,4935790591,Zona14 (1/2),0,269.25,C Isaiah Jackson F Lauri Markkanen G Cam Thomas PF Naji Marshall PG Jalen Brunson SF Ausar Thompson SG Russell Westbrook UTIL Ryan Rollins,,,
11462,4935798770,JTope311 (3/7),0,269.25,C Jusuf Nurkic F Tari Eason G Tyrese Martin PF Karl-Anthony Towns PG Jalen Brunson SF Jaylen Brown SG Quenton Jackson UTIL Payton Pritchard,,,
11462,4935808345,scott12e12 (32/50),0,269.25,C Rudy Gobert F Ausar Thompson G Payton Pritchard PF Noah Clowney PG Ryan Rollins SF Tari Eason SG Quenton Jackson UTIL Nikola Jokic,,,
11462,4935839118,Jaycee37 (4/4),0,269.25,C Nic Claxton F Kevin Durant G Tyrese Martin PF Tari Eason PG Ryan Rollins SF Jaylen Brown SG Cam Thomas UTIL Payton Pritchard,,,
11462,4935845816,R3k5hop420 (14/15),0,269.25,C Jusuf Nurkic F Ziaire Williams G Payton Pritchard PF Giannis Antetokounmpo PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Karl-Anthony Towns,,,
11462,4935875750,bwilly77,0,269.25,C Myles Turner F Noah Clowney G Tyrese Martin PF Giannis Antetokounmpo PG Ryan Rollins SF Ausar Thompson SG Quenton Jackson UTIL Karl-Anthony Towns,,,
11462,4935887231,geo4245 (2/2),0,269.25,C Nikola Jokic F PJ Washington G Tyrese Martin PF Jarace Walker PG Derrick White SF Taylor Hendricks SG Quenton Jackson UTIL Cooper Flagg,,,
11462,4935894204,xILoUieIx (85/150),0,269.25,C Alexandre Sarr F Giannis Antetokounmpo G Tyrese Martin PF Naz Reid PG Quenton Jackson SF Ausar Thompson SG Johnny Furphy UTIL Karl-Anthony Towns,,,
11462,4935910132,zoltar91282 (27/150),0,269.25,C Jalen Duren F Tari Eason G Derrick White PF Karl-Anthony Towns PG Ryan Rollins SF Jarace Walker SG Cam Thomas UTIL Josh Okogie,,,
11462,4935910153,zoltar91282 (48/150),0,269.25,C Jalen Duren F Taylor Hendricks G Payton Pritchard PF Karl-Anthony Towns PG Derrick White SF Jarace Walker SG Cam Thomas UTIL Tari Eason,,,
11462,4935916964,Dinkers10,0,269.25,C Rudy Gobert F Tyrese Martin G Ryan Rollins PF Karl-Anthony Towns PG Cade Cunningham SF Ausar Thompson SG Quenton Jackson UTIL Jusuf Nurkic,,,
11462,4935934345,Skatsuf (7/107),0,269.25,C Jusuf Nurkic F Tyrese Martin G Derrick White PF Karl-Anthony Towns PG Ryan Rollins SF Tari Eason SG Payton Pritchard UTIL Jalen Brunson,,,
11462,4935934437,Skatsuf (99/107),0,269.25,C Jusuf Nurkic F Jaylen Brown G Payton Pritchard PF Julius Randle PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Amen Thompson,,,
11462,4935935508,ASexyGentleman (31/50),0,269.25,C Jusuf Nurkic F Ronald Holland II G Derrick White PF Karl-Anthony Towns PG Bub Carrington SF Jaden McDaniels SG Quenton Jackson UTIL Cade Cunningham,,,
11462,4935937802,narendra22 (32/150),0,269.25,C Jusuf Nurkic F Karl-Anthony Towns G Payton Pritchard PF Giannis Antetokounmpo PG Quenton Jackson SF Terance Mann SG Tyrese Martin UTIL Ausar Thompson,,,
11462,4935937877,narendra22 (107/150),0,269.25,C Rudy Gobert F Ausar Thompson G Cade Cunningham PF Karl-Anthony Towns PG Ryan Rollins SF Tyrese Martin SG Quenton Jackson UTIL Jusuf Nurkic,,,
11462,4935951148,majorleag,0,269.25,C Nikola Jokic F Tyrese Martin G Amen Thompson PF Tari Eason PG Derrick White SF Terance Mann SG Quenton Jackson UTIL Ryan Rollins,,,
11462,4935981976,crp2015,0,269.25,C Dwight Powell F Ausar Thompson G Russell Westbrook PF Giannis Antetokounmpo PG Ryan Rollins SF Terance Mann SG Keyonte George UTIL D'Angelo Russell,,,
11462,4935988886,doublejays (39/50),0,269.25,C Neemias Queta F Tari Eason G Amen Thompson PF Justin Champagnie PG Cade Cunningham SF Tyrese Martin SG Quenton Jackson UTIL Nikola Jokic,,,
11462,4935998913,DerekG_23 (6/8),0,269.25,C Steven Adams F Tari Eason G Keyonte George PF Giannis Antetokounmpo PG Quenton Jackson SF Jaylen Brown SG Tyrese Martin UTIL Ryan Rollins,,,
11462,4936005887,kraig (4/4),0,269.25,C Naz Reid F Karl-Anthony Towns G Brandon Williams PF Tari Eason PG Quenton Jackson SF Jaylen Brown SG Tre Johnson UTIL Cade Cunningham,,,
11462,4936014031,Mads2005 (2/2),0,269.25,C Nikola Jokic F Terance Mann G Tyrese Martin PF Josh Minott PG Ryan Rollins SF Jaden McDaniels SG Keyonte George UTIL Ausar Thompson,,,
11462,4936019045,Isabella1974 (1/2),0,269.25,C Jalen Duren F Jaylen Brown G Tyrese Martin PF Josh Minott PG Cade Cunningham SF Terance Mann SG Russell Westbrook UTIL Ausar Thompson,,,
11462,4936037013,milliganj120190 (4/4),0,269.25,C Jusuf Nurkic F Karl-Anthony Towns G Cade Cunningham PF Tari Eason PG Ryan Rollins SF Ausar Thompson SG Cam Thomas UTIL Cam Whitmore,,,
11462,4936037691,Tkunz6921 (35/36),0,269.25,C Jusuf Nurkic F Terance Mann G Kyshawn George PF Giannis Antetokounmpo PG Quenton Jackson SF Tari Eason SG Tyrese Martin UTIL Pascal Siakam,,,
11462,4936047044,Ronte804,0,269.25,C Nikola Jokic F Cam Whitmore G Cam Thomas PF Noah Clowney PG Ryan Rollins SF Jaden McDaniels SG Quenton Jackson UTIL Keyonte George,,,
11462,4936048826,Anoush,0,269.25,C Myles Turner F Jaden McDaniels G Jamal Murray PF Tari Eason PG Quenton Jackson SF Jaylen Brown SG Cam Thomas UTIL Nic Claxton,,,
11565,4934712490,bpcologna (114/150),0,269,C Nikola Jokic F Tari Eason G Cam Thomas PF Jarace Walker PG Ryan Rollins SF Ronald Holland II SG Quenton Jackson UTIL Ausar Thompson,,,
11565,4934738836,hixx (143/150),0,269,C Myles Turner F Ausar Thompson G Donte DiVincenzo PF Pascal Siakam PG Ryan Rollins SF Tari Eason SG Cam Thomas UTIL Quenton Jackson,,,
11565,4934739551,AFREE (8/13),0,269,C Alperen Sengun F Ausar Thompson G Ryan Rollins PF Bilal Coulibaly PG Russell Westbrook SF Cedric Coward SG Cole Anthony UTIL Aaron Nesmith,,,
11565,4934807887,OneDropKing (36/150),0,269,C Noah Clowney F Pascal Siakam G Jamal Murray PF Giannis Antetokounmpo PG Quenton Jackson SF Terance Mann SG Tyrese Martin UTIL Tari Eason,,,
11565,4934808000,OneDropKing (149/150),0,269,C Jusuf Nurkic F Aaron Nesmith G Ryan Rollins PF Pascal Siakam PG Quenton Jackson SF Jarace Walker SG Payton Pritchard UTIL Amen Thompson,,,
11565,4934863255,zroth2 (112/150),0,269,C Jalen Duren F PJ Washington G Jalen Brunson PF Tari Eason PG Ryan Rollins SF Tyrese Martin SG Payton Pritchard UTIL Amen Thompson,,,
11565,4934882283,jsfed0445 (1/2),0,269,C Jusuf Nurkic F Landry Shamet G Jalen Brunson PF Karl-Anthony Towns PG Ryan Rollins SF Tari Eason SG Quenton Jackson UTIL Alperen Sengun,,,
11565,4934885550,kszng (12/150),0,269,C Marvin Bagley III F Taylor Hendricks G Ryan Rollins PF Pascal Siakam PG Cade Cunningham SF Terance Mann SG Russell Westbrook UTIL Jamal Murray,,,
11565,4934916175,ShaidyAdvice (35/150),0,269,C Rudy Gobert F Jaylen Brown G Derrick White PF Karl-Anthony Towns PG Quenton Jackson SF Justin Champagnie SG Cam Thomas UTIL Jusuf Nurkic,,,
11565,4934960353,ImnotNavT (33/150),0,269,C Jalen Duren F Tari Eason G Cade Cunningham PF Justin Champagnie PG Quenton Jackson SF Jaylen Brown SG Payton Pritchard UTIL Russell Westbrook,,,
11565,4934960401,ImnotNavT (81/150),0,269,C Kevin Love F Karl-Anthony Towns G Payton Pritchard PF Giannis Antetokounmpo PG Quenton Jackson SF Tari Eason SG Tyrese Martin UTIL Jalen Duren,,,
11565,4934981887,luckyguesses (29/63),0,269,C Jusuf Nurkic F Terance Mann G Cade Cunningham PF Taylor Hendricks PG Anfernee Simons SF Tyrese Martin SG Cam Thomas UTIL Nikola Jokic,,,
11565,4934992101,acecollins07 (8/10),0,269,C Jusuf Nurkic F Tari Eason G Derrick White PF Jarace Walker PG Quenton Jackson SF OG Anunoby SG Payton Pritchard UTIL Cade Cunningham,,,
11565,4935007495,mbhabes (1/70),0,269,C Steven Adams F Tari Eason G Russell Westbrook PF Pascal Siakam PG Derrick White SF Ausar Thompson SG Quenton Jackson UTIL Zach LaVine,,,
11565,4935007986,cpforfree (120/150),0,269,C Nikola Jokic F Jaden McDaniels G Quenton Jackson PF Noah Clowney PG Cole Anthony SF Ausar Thompson SG Payton Pritchard UTIL Myles Turner,,,
11565,4935029675,invertedcheese (8/150),0,269,C Myles Turner F Karl-Anthony Towns G D'Angelo Russell PF Giannis Antetokounmpo PG Quenton Jackson SF Ausar Thompson SG Tyrese Martin UTIL Ronald Holland II,,,
11565,4935029773,invertedcheese (106/150),0,269,C Noah Clowney F Ronald Holland II G Cade Cunningham PF Karl-Anthony Towns PG Ryan Rollins SF Ausar Thompson SG Quenton Jackson UTIL Derrick White,,,
11565,4935049120,jdeegs99 (6/150),0,269,C Jalen Duren F Jaylen Brown G Ziaire Williams PF Bilal Coulibaly PG Cade Cunningham SF Tyrese Martin SG Cam Thomas UTIL Tari Eason,,,
11565,4935056042,jpm11 (104/150),0,269,C Jalen Duren F Isaiah Stewart G Amen Thompson PF Justin Champagnie PG Jalen Brunson SF Tari Eason SG Payton Pritchard UTIL Jamal Murray,,,
11565,4935061630,tydavis05,0,269,C Noah Clowney F Tari Eason G Payton Pritchard PF Giannis Antetokounmpo PG Ryan Rollins SF Terance Mann SG Ziaire Williams UTIL Alperen Sengun,,,
11565,4935113194,opatlion (39/75),0,269,C Jalen Duren F Tari Eason G Amen Thompson PF Karl-Anthony Towns PG Ryan Rollins SF Ausar Thompson SG Quenton Jackson UTIL D'Angelo Russell,,,
11565,4935113196,opatlion (41/75),0,269,C Jalen Duren F Ausar Thompson G Tyrese Martin PF Karl-Anthony Towns PG Derrick White SF Jaylen Brown SG Quenton Jackson UTIL Tari Eason,,,
11565,4935186355,karatesbadboy (148/150),0,269,C Myles Turner F Tari Eason G Payton Pritchard PF Naz Reid PG Derrick White SF OG Anunoby SG Kyshawn George UTIL Amen Thompson,,,
11565,4935201804,guizzmoxx (1/2),0,269,C Nic Claxton F OG Anunoby G Keyonte George PF Bilal Coulibaly PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Cade Cunningham,,,
11565,4935205794,cheddabisque (63/150),0,269,C Naz Reid F Ronald Holland II G Cade Cunningham PF Giannis Antetokounmpo PG Quenton Jackson SF Jarace Walker SG Tyrese Martin UTIL Tari Eason,,,
11565,4935221342,ehafner (129/150),0,269,C Jusuf Nurkic F Ausar Thompson G Bub Carrington PF Karl-Anthony Towns PG Derrick White SF Jarace Walker SG Tre Johnson UTIL Domantas Sabonis,,,
11565,4935240548,navild (3/3),0,269,C Jusuf Nurkic F Zach LaVine G Russell Westbrook PF Josh Minott PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Nikola Jokic,,,
11565,4935248775,dacoltz (61/150),0,269,C Jalen Duren F Ronald Holland II G Amen Thompson PF Tari Eason PG Jalen Brunson SF Ausar Thompson SG Payton Pritchard UTIL Russell Westbrook,,,
11565,4935248811,dacoltz (97/150),0,269,C Myles Turner F Ronald Holland II G Jamal Murray PF Karl-Anthony Towns PG Amen Thompson SF Ausar Thompson SG Tyrese Martin UTIL Jalen Duren,,,
11565,4935250654,zokin (139/150),0,269,C Jusuf Nurkic F Tari Eason G Amen Thompson PF Karl-Anthony Towns PG CJ McCollum SF Ausar Thompson SG Keon Ellis UTIL Domantas Sabonis,,,
11565,4935260060,cahgeo76 (1/2),0,269,C Alperen Sengun F Tari Eason G Cedric Coward PF Karl-Anthony Towns PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Derrick White,,,
11565,4935269606,ajimale08 (11/25),0,269,C Day'Ron Sharpe F Tari Eason G Josh Okogie PF Giannis Antetokounmpo PG Amen Thompson SF Ausar Thompson SG Tyrese Martin UTIL Karl-Anthony Towns,,,
11565,4935269609,ajimale08 (14/25),0,269,C Isaiah Jackson F Cedric Coward G Reed Sheppard PF Giannis Antetokounmpo PG Derrick White SF Tari Eason SG Quenton Jackson UTIL Amen Thompson,,,
11565,4935287676,giantsquid (136/150),0,269,C Jalen Duren F Tari Eason G Kyshawn George PF Karl-Anthony Towns PG Derrick White SF Ausar Thompson SG Tyrese Martin UTIL Payton Pritchard,,,
11565,4935287678,giantsquid (138/150),0,269,C Jusuf Nurkic F Karl-Anthony Towns G Amen Thompson PF Pascal Siakam PG Ryan Rollins SF Taylor Hendricks SG Quenton Jackson UTIL Ausar Thompson,,,
11565,4935308959,youdacao (107/150),0,269,C Steven Adams F Tari Eason G Cade Cunningham PF Karl-Anthony Towns PG Derrick White SF Justin Champagnie SG Payton Pritchard UTIL Ausar Thompson,,,
11565,4935311918,Heibs22 (45/150),0,269,C Jusuf Nurkic F Aaron Gordon G Amen Thompson PF Tari Eason PG Quenton Jackson SF Jaylen Brown SG Cam Thomas UTIL Jalen Duren,,,
11565,4935323577,papagates (129/150),0,269,C Myles Turner F Justin Champagnie G Derrick White PF Julius Randle PG Quenton Jackson SF Jarace Walker SG Payton Pritchard UTIL Karl-Anthony Towns,,,
11565,4935340156,CPRyan024 (1/4),0,269,C Marvin Bagley III F Karl-Anthony Towns G Payton Pritchard PF Giannis Antetokounmpo PG Quenton Jackson SF Tari Eason SG Tyrese Martin UTIL Derrick White,,,
11565,4935372006,perspective (4/4),0,269,C Jusuf Nurkic F Julius Randle G Amen Thompson PF Naz Reid PG Derrick White SF Ausar Thompson SG Quenton Jackson UTIL Myles Turner,,,
11565,4935379180,madarg (5/100),0,269,C Jusuf Nurkic F Josh Minott G Derrick White PF Karl-Anthony Towns PG Cade Cunningham SF Terance Mann SG Johnny Furphy UTIL Amen Thompson,,,
11565,4935379217,madarg (42/100),0,269,C Noah Clowney F Julius Randle G Ryan Rollins PF Karl-Anthony Towns PG Cade Cunningham SF Johnny Furphy SG Josh Okogie UTIL Ausar Thompson,,,
11565,4935379262,madarg (87/100),0,269,C Alperen Sengun F Peyton Watson G Bub Carrington PF Julius Randle PG Cade Cunningham SF Tari Eason SG Christian Braun UTIL Max Christie,,,
11565,4935387013,lebronsucksbutt (12/50),0,269,C Alperen Sengun F Tari Eason G Ryan Rollins PF Pascal Siakam PG Quenton Jackson SF Tyrese Martin SG Cam Thomas UTIL D'Angelo Russell,,,
11565,4935414074,awen419 (114/150),0,269,C Jusuf Nurkic F Jaylen Brown G Tyrese Martin PF Noah Clowney PG Derrick White SF OG Anunoby SG Cam Thomas UTIL Jalen Brunson,,,
11565,4935433976,colavs (1/5),0,269,C Jusuf Nurkic F Ronald Holland II G Amen Thompson PF Karl-Anthony Towns PG Derrick White SF Justin Champagnie SG Quenton Jackson UTIL Cade Cunningham,,,
11565,4935447274,ARCutrell20 (1/2),0,269,C Alexandre Sarr F Jaylen Brown G D'Angelo Russell PF Julius Randle PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Ausar Thompson,,,
11565,4935449149,aarondp987 (79/150),0,269,C Myles Turner F Tari Eason G Cooper Flagg PF Karl-Anthony Towns PG Derrick White SF Ausar Thompson SG Payton Pritchard UTIL Jusuf Nurkic,,,
11565,4935460544,Jumpshot43 (2/2),0,269,C Alperen Sengun F Josh Minott G Quenton Jackson PF Tari Eason PG Derrick White SF Jaden McDaniels SG Russell Westbrook UTIL Jalen Duren,,,
11565,4935483039,CALHOUN757,0,269,C Jusuf Nurkic F Zach LaVine G Russell Westbrook PF Josh Minott PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Nikola Jokic,,,
11565,4935496400,ztrivett21 (35/75),0,269,C Domantas Sabonis F Kevin Durant G Derrick White PF Tari Eason PG Ryan Rollins SF Taylor Hendricks SG Christian Braun UTIL PJ Washington,,,
11565,4935520538,sbeve545,0,269,C Nikola Jokic F Taylor Hendricks G Ryan Rollins PF Bilal Coulibaly PG Cade Cunningham SF Jaden McDaniels SG Landry Shamet UTIL Kevin Love,,,
11565,4935521357,otis406 (1/3),0,269,C Myles Turner F Ausar Thompson G Ryan Rollins PF Karl-Anthony Towns PG Payton Pritchard SF Terance Mann SG Tyrese Martin UTIL Cade Cunningham,,,
11565,4935534039,Tkunz6921 (8/36),0,269,C Neemias Queta F Naji Marshall G Payton Pritchard PF Karl-Anthony Towns PG Derrick White SF Tari Eason SG Quenton Jackson UTIL Cade Cunningham,,,
11565,4935540621,ajkdrfc (6/15),0,269,C Jusuf Nurkic F Ausar Thompson G Derrick White PF Karl-Anthony Towns PG Ryan Rollins SF Tyrese Martin SG Quenton Jackson UTIL Alperen Sengun,,,
11565,4935545673,3rd_and_schlong (2/150),0,269,C Jusuf Nurkic F Tari Eason G Kyshawn George PF Giannis Antetokounmpo PG Quenton Jackson SF Jaden McDaniels SG Tyrese Martin UTIL Amen Thompson,,,
11565,4935548675,RubioDimes (78/150),0,269,C Noah Clowney F Tari Eason G Cooper Flagg PF Karl-Anthony Towns PG Payton Pritchard SF Ausar Thompson SG Cam Thomas UTIL Jalen Duren,,,
11565,4935548740,RubioDimes (143/150),0,269,C Jusuf Nurkic F Jarace Walker G Payton Pritchard PF Pascal Siakam PG Ryan Rollins SF Aaron Nesmith SG Quenton Jackson UTIL Amen Thompson,,,
11565,4935549774,tjacks78tjacks (2/8),0,269,C Jusuf Nurkic F Tyrese Martin G Ryan Rollins PF Karl-Anthony Towns PG Derrick White SF Ausar Thompson SG Quenton Jackson UTIL Alperen Sengun,,,
11565,4935565407,Hurliss (4/40),0,269,C Jusuf Nurkic F Jaylen Brown G Ryan Rollins PF Tari Eason PG Quenton Jackson SF PJ Washington SG Payton Pritchard UTIL Jalen Brunson,,,
11565,4935595285,dtadiello (15/37),0,269,C Alperen Sengun F Tari Eason G Quenton Jackson PF Pascal Siakam PG Ryan Rollins SF Tyrese Martin SG Cam Thomas UTIL D'Angelo Russell,,,
11565,4935632346,jimmyg1020,0,269,C Jusuf Nurkic F Jaden McDaniels G Rob Dillingham PF Julius Randle PG Cade Cunningham SF Jaylen Brown SG Tyrese Martin UTIL Quenton Jackson,,,
11565,4935635136,Hebrewcheetah (100/150),0,269,C Bobby Portis F Ausar Thompson G Jamal Murray PF Julius Randle PG Derrick White SF Tari Eason SG Tyrese Martin UTIL PJ Washington,,,
11565,4935641810,idlove2win (48/150),0,269,C Jusuf Nurkic F Taylor Hendricks G Jalen Brunson PF Karl-Anthony Towns PG Quenton Jackson SF Terance Mann SG Tyrese Martin UTIL Nikola Jokic,,,
11565,4935654500,HURLEY1979 (1/3),0,269,C Myles Turner F Tari Eason G Keyonte George PF Julius Randle PG Jalen Brunson SF Terance Mann SG Kyshawn George UTIL Steven Adams,,,
11565,4935659677,Davematt123 (1/3),0,269,C Alperen Sengun F Tari Eason G Ryan Rollins PF Bilal Coulibaly PG Amen Thompson SF OG Anunoby SG Mikal Bridges UTIL Terance Mann,,,
11565,4935664271,werewolvesoflondon (7/24),0,269,C Jalen Duren F Ausar Thompson G Derrick White PF Karl-Anthony Towns PG Quenton Jackson SF Tari Eason SG Tyrese Martin UTIL Jaylen Brown,,,
11565,4935683276,mogoodie,0,269,C Myles Turner F Ausar Thompson G Ryan Rollins PF Karl-Anthony Towns PG Payton Pritchard SF Terance Mann SG Tyrese Martin UTIL Cade Cunningham,,,
11565,4935700014,allin888,0,269,C Noah Clowney F Jaden McDaniels G Cam Thomas PF Julius Randle PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Alperen Sengun,,,
11565,4935711153,dehrlich22 (13/40),0,269,C Jusuf Nurkic F Tari Eason G Derrick White PF Pascal Siakam PG Ryan Rollins SF Aaron Nesmith SG Quenton Jackson UTIL Amen Thompson,,,
11565,4935712516,Jbyrd1919,0,269,C Myles Turner F Ausar Thompson G Amen Thompson PF Giannis Antetokounmpo PG Ryan Rollins SF Tyrese Martin SG Christian Braun UTIL Jusuf Nurkic,,,
11565,4935727661,TSCANS13 (22/25),0,269,C Jusuf Nurkic F Tari Eason G Javonte Green PF Giannis Antetokounmpo PG Amen Thompson SF Tyrese Martin SG Quenton Jackson UTIL Cade Cunningham,,,
11565,4935762861,mlief (5/5),0,269,C Jusuf Nurkic F Ausar Thompson G Amen Thompson PF Noah Clowney PG Cade Cunningham SF Tyrese Martin SG Payton Pritchard UTIL Jamal Murray,,,
11565,4935775476,QiCity,0,269,C Jusuf Nurkic F Tari Eason G Bub Carrington PF Karl-Anthony Towns PG Cade Cunningham SF Ausar Thompson SG Duncan Robinson UTIL Jalen Duren,,,
